"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 아파트(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"30450","인천광역시 연수구 연수동","582-2","0582","0002","승기마을,연수1차시영","월세","26.8200","202408","22","500","40","9","1992","원인재로 212","202408~202608","신규","-","","","아파트"
"30451","인천광역시 연수구 연수동","533","0533","0000","연수주공2차","월세","49.9400","202408","22","5,000","50","5","1992","원인재로 315","202409~202609","신규","-","","","아파트"
"30452","인천광역시 연수구 연수동","578-2","0578","0002","주공3","전세","44.6600","202408","22","13,500","0","5","1993","새말로 154","202411~202611","신규","-","","","아파트"
"30453","인천광역시 중구 운서동","2788-2","2788","0002","영종2차금호베스트빌","전세","84.9701","202408","22","26,000","0","3","2003","흰바위로 14","202409~202609","신규","-","","","아파트"
"30454","인천광역시 중구 중산동","1881-2","1881","0002","스카이시티자이","월세","98.9437","202408","22","3,000","140","3","2018","하늘별빛로 111","202410~202610","신규","-","","","아파트"
"30455","부산광역시 연제구 거제동","714-144","0714","0144","유림아시아드","월세","84.9706","202408","22","2,200","85","1","2001","해맞이로 23","202409~202509","신규","-","","","아파트"
"30456","부산광역시 연제구 거제동","867-5","0867","0005","화랑","전세","73.4400","202408","22","13,500","0","3","1985","아시아드대로 31","202410~202610","신규","-","","","아파트"
"30457","인천광역시 중구 중산동","1879-1","1879","0001","영종하늘도시KCC스위첸","전세","84.7740","202408","22","28,000","0","14","2019","은하수로 380","202410~202610","신규","-","","","아파트"
"30458","대구광역시 동구 각산동","389-2","0389","0002","성지각산","전세","48.0700","202408","22","6,500","0","3","1989","반야월북로 155","202409~202609","신규","-","","","아파트"
"30459","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","전세","59.8050","202408","22","26,000","0","23","1998","안남로 272","202410~202610","신규","-","","","아파트"
"30460","인천광역시 연수구 송도동","33-1","0033","0001","송도아트윈푸르지오","전세","106.7800","202408","22","54,000","0","48","2015","인천타워대로 253-25","202408~202608","신규","-","","","아파트"
"30461","대구광역시 남구 봉덕동","1657","1657","0000","봉덕2차화성파크드림","전세","84.9567","202408","22","23,000","0","14","2022","대덕로 161","202409~202709","신규","-","","","아파트"
"30462","인천광역시 연수구 송도동","149","0149","0000","롯데캐슬캠퍼스타운","전세","59.9715","202408","22","39,000","0","50","2016","송도과학로27번길 55","202409~202609","갱신","-","39,000","0","아파트"
"30463","대구광역시 남구 봉덕동","1637","1637","0000","앞산서한이다음","전세","77.1651","202408","22","23,000","0","14","2018","신촌길 94","202409~202709","신규","-","","","아파트"
"30464","대구광역시 달서구 용산동","997","0997","0000","용산자이","월세","84.9956","202408","22","3,000","105","10","2024","달구벌대로 1515","202409~202609","신규","-","","","아파트"
"30465","부산광역시 수영구 광안동","98-7","0098","0007","일성킹스턴파크","월세","22.1750","202408","22","2,000","44","5","2012","무학로9번길 59","202408~202608","신규","-","","","아파트"
"30466","부산광역시 수영구 광안동","191-1","0191","0001","광안비치올리브씨","월세","45.0883","202408","22","2,000","120","14","2021","광안로62번길 10","202408~202508","신규","-","","","아파트"
"30467","부산광역시 수영구 광안동","529","0529","0000","비치-그린아파트","전세","59.7600","202408","22","17,000","0","5","1996","광일로 49","202409~202609","신규","-","","","아파트"
"30468","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","전세","59.9900","202408","22","35,000","0","21","2005","굴포로 105","202411~202704","갱신","-","33,000","0","아파트"
"30469","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","전세","51.8600","202408","22","25,000","0","14","2005","굴포로 105","202409~202609","갱신","-","25,000","0","아파트"
"30470","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","전세","51.8600","202408","22","25,500","0","5","2005","굴포로 105","202411~202611","신규","-","","","아파트"
"30471","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","월세","59.3900","202408","22","20,500","10","9","2000","부평북로 431","202408~202608","갱신","-","20,500","8","아파트"
"30472","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","전세","59.3900","202408","22","23,000","0","15","2000","부평북로 431","202410~202610","신규","-","","","아파트"
"30473","인천광역시 부평구 삼산동","205","0205","0000","정광","월세","49.5300","202408","22","1,000","45","5","1989","후정동로 17","202408~202508","신규","-","","","아파트"
"30474","인천광역시 부평구 삼산동","60-6","0060","0006","태산","월세","54.1400","202408","22","1,000","50","6","1989","후정동로 50","202409~202609","신규","-","","","아파트"
"30475","인천광역시 서구 원당동","1014","1014","0000","검단신도시예미지트리플에듀","전세","84.9227","202408","22","29,500","0","18","2022","서로4로 89","202409~202609","갱신","사용","29,500","0","아파트"
"30476","인천광역시 서구 원당동","1020-1","1020","0001","검단신도시파라곤보타닉파크","전세","84.9947","202408","22","36,500","0","4","2022","서로3로 225","202410~202610","신규","-","","","아파트"
"30477","대구광역시 수성구 두산동","113","0113","0000","수성SK리더스뷰","전세","127.2396","202408","22","66,000","0","35","2010","동대구로 95","202501~202701","신규","-","","","아파트"
"30478","광주광역시 남구 월산동","1065","1065","0000","반도유보라더퍼스트","전세","35.4784","202408","22","17,500","0","17","2022","구성로8번길 6","202408~202608","신규","-","","","아파트"
"30479","광주광역시 서구 쌍촌동","364","0364","0000","상무힐스테이트","월세","134.6961","202408","22","5,000","180","5","2010","상무대로911번길 42","202411~202611","신규","-","","","아파트"
"30480","부산광역시 수영구 광안동","182-4","0182","0004","태평양하이츠","전세","59.9900","202408","22","23,000","0","9","1997","남천바다로21번길 51","202409~202609","신규","-","","","아파트"
"30481","광주광역시 남구 월산동","606-3","0606","0003","라인","전세","59.8500","202408","22","9,000","0","7","1994","수박등로48번길 7","202409~202609","신규","-","","","아파트"
"30482","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","59.8032","202408","22","13,000","35","6","2022","열우물로 90","202411~202611","갱신","-","13,000","35","아파트"
"30483","인천광역시 부평구 십정동","630","0630","0000","더샵부평센트럴시티","월세","69.3321","202408","22","5,000","120","24","2022","열우물로 90","202409~202609","신규","-","","","아파트"
"30484","인천광역시 연수구 송도동","192-8","0192","0008","베르디움더퍼스트","월세","74.9413","202408","22","5,000","170","19","2017","송도문화로84번길 84","202408~202608","신규","-","","","아파트"
"30485","인천광역시 남동구 간석동","941","0941","0000","인천간석휴먼시아2단지","월세","84.8600","202408","22","16,371","19","2","2014","백범로294번길 16","202410~202609","갱신","-","15,636","19","아파트"
"30486","인천광역시 서구 가좌동","30-2","0030","0002","진주1","전세","58.3600","202408","22","11,300","0","13","1983","원적로 82","202409~202609","신규","-","","","아파트"
"30487","대구광역시 북구 매천동","753","0753","0000","한신더휴이스턴팰리스","전세","84.9670","202408","22","29,000","0","29","2019","매전로4길 31","202410~202610","신규","-","","","아파트"
"30488","대구광역시 북구 매천동","753","0753","0000","한신더휴이스턴팰리스","전세","84.9670","202408","22","29,000","0","29","2019","매전로4길 31","202410~202610","신규","-","","","아파트"
"30489","인천광역시 남동구 간석동","940","0940","0000","인천간석휴먼시아1단지","전세","39.1700","202408","22","18,000","0","23","2014","백범로294번길 15","202410~202610","신규","-","","","아파트"
"30490","인천광역시 중구 신흥동3가","31-13","0031","0013","인천유림노르웨이숲에듀오션","월세","59.8723","202408","22","22,900","13","28","2023","서해대로 278","202409~202609","신규","-","","","아파트"
"30491","대구광역시 북구 태전동","1103","1103","0000","휴먼시아1단지","월세","46.6900","202408","22","2,722","18","1","2008","매전로 73","202408~202609","신규","-","","","아파트"
"30492","광주광역시 광산구 신창동","1285","1285","0000","광주신창동대광로제비앙아파트","전세","84.9878","202408","22","28,000","0","5","2016","장신로 306","202408~202608","신규","-","","","아파트"
"30493","대구광역시 동구 신암동","250-1","0250","0001","큰고개웰그린","월세","70.0500","202408","22","2,000","60","5","2008","아양로 124","202408~202608","신규","-","","","아파트"
"30494","대구광역시 동구 신암동","1860","1860","0000","동대구역화성파크드림","월세","84.9482","202408","22","2,000","105","3","2023","동대구로 590","202407~202607","신규","-","","","아파트"
"30495","대구광역시 동구 신암동","461-1","0461","0001","신암그린타운","전세","52.8146","202408","22","14,000","0","5","2003","신성로 30","202410~202610","갱신","-","20,000","0","아파트"
"30496","광주광역시 광산구 신창동","1285","1285","0000","광주신창동대광로제비앙아파트","전세","84.9878","202408","22","28,000","0","5","2016","장신로 306","202408~202608","신규","-","","","아파트"
"30497","대구광역시 달서구 이곡동","1191","1191","0000","성서보성화성타운","월세","59.9500","202408","22","1,000","50","5","1994","계대동문로 99","202409~202508","신규","-","","","아파트"
"30498","대구광역시 북구 태전동","1075-10","1075","0010","미진타운","월세","84.9400","202408","22","10,700","10","1","1993","칠곡중앙대로52길 46","202409~202609","신규","-","","","아파트"
"30499","대구광역시 북구 태전동","1075-10","1075","0010","미진타운","월세","84.9400","202408","22","10,700","10","1","1993","칠곡중앙대로52길 46","202409~202609","신규","-","","","아파트"
"30500","대구광역시 달서구 상인동","42","0042","0000","보성은하","전세","59.8800","202408","22","13,000","0","1","1994","월곡로 320","202410~202610","신규","-","","","아파트"
"30501","대구광역시 달서구 상인동","1474","1474","0000","한양은하","월세","66.1600","202408","22","1,000","50","4","1989","상화북로 137","202408~202508","갱신","-","1,000","60","아파트"
"30502","대구광역시 달서구 상인동","1600","1600","0000","상인역모아엘가파크뷰","전세","59.9800","202408","22","20,000","0","8","2019","상화북로 162","202409~202609","신규","-","","","아파트"
"30503","대구광역시 달서구 이곡동","1191","1191","0000","성서보성화성타운","월세","59.9500","202408","22","1,000","50","5","1994","계대동문로 99","202409~202508","신규","-","","","아파트"
"30504","광주광역시 북구 임동","104-7","0104","0007","한국아델리움","월세","84.8212","202408","22","1,000","100","6","2005","천변우로79번길 77","202409~202501","신규","-","","","아파트"
