"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2024-08-01 ~ 2024-08-31"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"13958","경상남도 김해시 구산동","1074","1074","0000","일동미라주","59.9715","202408","23","19,900","108","13","개인","개인","2013","김해대로1902번길 30","-","중개거래","경남 김해시","24.10.18"
"13959","전북특별자치도 전주시 덕진구 송천동2가","1311","1311","0000","에코시티데시앙4블럭","84.9011","202408","23","52,000","406동","12","개인","개인","2018","세병로 41","-","중개거래","전북 전주시 덕진구","24.11.29"
"13960","경상북도 문경시 흥덕동","631-1","0631","0001","푸른숲","48.3100","202408","23","6,600","101","1","개인","개인","2008","돈달로 199","-","중개거래","경북 문경시","24.09.03"
"13961","전라남도 무안군 무안읍 교촌리","84-5","0084","0005","명진","46.4400","202408","23","2,800","-","3","개인","개인","1989","무안중앙로 77","-","직거래","-","24.08.23"
"13962","경상남도 김해시 외동","1427","1427","0000","김해외동협성엘리시안","59.9166","202408","23","26,000","113동","4","개인","개인","2019","분성로 4","-","중개거래","경남 김해시","24.09.30"
"13963","경상북도 문경시 점촌동","121-23","0121","0023","거산으뜸","84.9300","202408","23","19,500","-","6","개인","개인","1994","신흥로 74","-","직거래","-","24.11.11"
"13964","강원특별자치도 동해시 이도동","154","0154","0000","이도2주공","59.3900","202408","23","10,000","202","10","개인","개인","1999","이원길 180-2","-","중개거래","강원 동해시","24.08.26"
"13965","전라남도 무안군 일로읍 오룡리","1","0001","0000","호반써밋 남악오룡 1차","106.4124","202408","23","48,000","106동","7","개인","개인","2020","오룡번영로 131","-","중개거래","전남 무안군","24.09.06"
"13966","경상남도 양산시 동면 내송리","902","0902","0000","사송더샵데시앙1단지","84.9589","202408","23","43,300","101동","9","개인","개인","2021","내송큰들로 141","-","중개거래","경남 양산시","24.10.24"
"13967","전라남도 무안군 일로읍 오룡리","6","0006","0000","호반써밋남악오룡3차","84.9332","202408","23","36,300","301동","6","개인","개인","2020","오룡번영로 185","-","중개거래","전남 목포시, 전남 무안군","24.11.20"
"13968","전북특별자치도 임실군 임실읍 이도리","272","0272","0000","신우","59.4000","202408","23","8,200","신우아파트","7","개인","개인","2010","운수로 33-22","-","중개거래","전북 임실군","24.09.13"
"13969","경상남도 양산시 동면 내송리","908","0908","0000","사송트루엘","55.8100","202408","23","25,000","116동","12","개인","개인","2022","내송큰들로 84","-","중개거래","경남 양산시","24.12.16"
"13970","강원특별자치도 동해시 이도동","154","0154","0000","이도2주공","59.3900","202408","23","10,000","-","11","개인","개인","1999","이원길 180-2","20240826","중개거래","강원 동해시","-"
"13971","전북특별자치도 전주시 덕진구 인후동1가","541","0541","0000","인후송정써미트","124.5730","202408","23","32,000","102","7","개인","개인","2008","안덕원로 325","-","중개거래","전북 전주시 덕진구","24.10.29"
"13972","전북특별자치도 전주시 덕진구 인후동1가","858-1","0858","0001","아중1차대우","84.7100","202408","23","18,500","108","1","개인","개인","1998","석소로 77","-","중개거래","전북 전주시 덕진구","24.10.30"
"13973","경상북도 경산시 옥곡동","85-1","0085","0001","성암산신동아파밀리에","124.5100","202408","23","32,200","-","2","개인","개인","2009","장산로4길 10","20240830","중개거래","경북 경산시","-"
"13974","경상남도 김해시 외동","883","0883","0000","일동한신","72.3300","202408","23","15,000","108","11","개인","개인","1999","분성로 14","-","중개거래","경남 김해시","24.09.11"
"13975","전북특별자치도 완주군 삼례읍 수계리","1241-1","1241","0001","완주삼봉우미린에코포레","69.9973","202408","23","36,500","106동","19","개인","개인","2022","삼봉3로 50","-","중개거래","전북 전주시 완산구","25.01.24"
"13976","전북특별자치도 완주군 삼례읍 수계리","1241-1","1241","0001","완주삼봉우미린에코포레","69.9973","202408","23","36,500","-","19","개인","개인","2022","삼봉3로 50","20250102","중개거래","전북 전주시 완산구","-"
"13977","강원특별자치도 춘천시 석사동","866","0866","0000","휴먼타운","84.8900","202408","23","24,300","506","7","개인","개인","2002","지석로 29","-","중개거래","강원 춘천시","24.09.26"
"13978","전북특별자치도 전주시 덕진구 우아동3가","772","0772","0000","우아한시티","84.9400","202408","23","47,800","101동","17","개인","개인","2021","우아로 33","-","중개거래","전북 전주시 덕진구","24.11.13"
"13979","전북특별자치도 완주군 삼례읍 수계리","1228-3","1228","0003","엘에이치비엘로스","59.3900","202408","23","26,000","206동","12","개인","개인","2022","삼봉3로 57","-","중개거래","전북 완주군","24.10.30"
"13980","경상남도 김해시 서상동","255-2","0255","0002","금오아파트","57.1500","202408","23","9,000","B","2","개인","개인","1983","가락로63번길 11","-","직거래","-","24.08.23"
"13981","강원특별자치도 횡성군 횡성읍 읍하리","500","0500","0000","금광포란채","59.9800","202408","23","11,000","104","5","개인","개인","2001","읍하로25번길 17","-","직거래","-","24.08.26"
"13982","전북특별자치도 전주시 덕진구 송천동2가","1288","1288","0000","전주송천동한라비발디2단지","84.9900","202408","23","39,200","202","12","개인","개인","2013","천마산로 115","-","중개거래","전북 전주시 덕진구","24.11.04"
"13983","경상남도 창원시 성산구 반림동","10","0010","0000","노블파크","84.9500","202408","23","60,000","133","10","개인","개인","2007","원이대로 449","-","중개거래","경남 창원시 성산구","24.12.27"
"13984","전북특별자치도 전주시 덕진구 중동","789","0789","0000","호반베르디움","84.9396","202408","23","50,000","107","19","개인","개인","2013","오공로 71","-","중개거래","전북 전주시 덕진구","24.10.31"
"13985","경상남도 사천시 사남면 유천리","929","0929","0000","사천삼정그린코아포레스트","84.9875","202408","23","27,200","111동","3","개인","개인","2023","항공로 162","-","중개거래","경남 사천시","24.10.07"
"13986","전북특별자치도 전주시 덕진구 인후동1가","594-1","0594","0001","인후궁전","84.4800","202408","23","15,000","2","1","개인","개인","1988","팽나무1길 19","-","중개거래","전북 전주시 덕진구, 전북 전주시 완산구","24.09.25"
"13987","경상남도 창원시 의창구 북면 감계리","227-2","0227","0002","감계아내에코프리미엄1차","84.8042","202408","23","28,000","102","4","개인","개인","2014","감계로 277","-","중개거래","경남 창원시 마산합포구, 경남 창원시 의창구","24.10.29"
"13988","전라남도 무안군 삼향읍 남악리","2072","2072","0000","오룡마을휴먼시아","84.5100","202408","23","16,000","201","17","개인","개인","2009","남악2로74번길 13","-","중개거래","전남 무안군","24.11.29"
"13989","강원특별자치도 동해시 북평동","151-5","0151","0005","북평주공2차","39.3000","202408","23","3,000","202","4","개인","개인","1989","전천로 270","-","직거래","-","24.08.23"
"13990","경상북도 영천시 금호읍 원제리","20","0020","0000","금호윤성모닝타운","29.9400","202408","23","2,600","102","18","개인","개인","2018","원제2길 16-8","-","중개거래","경북 영천시","24.08.23"
"13991","경상남도 사천시 정동면 예수리","847","0847","0000","사천 KCC 스위첸","74.9818","202408","23","25,500","110동","7","개인","개인","2020","반룡1로 52","-","직거래","-","24.09.03"
"13992","전북특별자치도 전주시 덕진구 송천동2가","175-44","0175","0044","현대3차","59.9700","202408","23","15,000","310","6","개인","개인","1998","사근1길 11","-","직거래","-","24.09.11"
"13993","전북특별자치도 전주시 덕진구 송천동2가","1268","1268","0000","송천주공","59.9900","202408","23","17,000","101","4","개인","개인","1998","붓내3길 29","-","중개거래","전북 전주시 덕진구","24.08.23"
"13994","경상남도 사천시 정동면 예수리","847","0847","0000","사천 KCC 스위첸","84.8825","202408","23","27,600","123동","8","개인","개인","2020","반룡1로 52","-","직거래","-","24.08.23"
"13995","경상북도 경산시 압량읍 신대리","486","0486","0000","부영사랑으로2차","59.9605","202408","23","12,500","205","13","개인","개인","2011","압독2로 59","-","중개거래","경북 경산시","24.09.13"
"13996","전북특별자치도 군산시 월명동","23-1","0023","0001","클래시움","101.6550","202408","23","18,000","201","14","개인","개인","2004","월명1길 3","-","중개거래","전북 군산시","24.11.19"
"13997","전북특별자치도 부안군 부안읍 봉덕리","793-4","0793","0004","부안진성","59.8800","202408","23","7,600","102","7","개인","개인","1993","진성길 9","-","중개거래","전북 부안군","24.10.02"
"13998","강원특별자치도 평창군 대화면 대화리","1012","1012","0000","장미","59.9700","202408","23","5,300","-","4","개인","개인","1992","청룡길 19","-","중개거래","강원 평창군","24.09.20"
"13999","전북특별자치도 김제시 하동","595","0595","0000","김제하동오투그란데","59.5138","202408","23","17,000","101동","12","개인","개인","2016","요촌중길 146","-","중개거래","전북 김제시","24.08.28"
"14000","경상남도 사천시 정동면 고읍리","600-1","0600","0001","사천한보훼미리타운","59.6600","202408","23","8,000","101","2","개인","개인","1995","사천강1길 11","-","직거래","-","24.08.28"
"14001","경상남도 창원시 성산구 상남동","44-1","0044","0001","대동","115.5150","202408","23","46,500","113","5","개인","개인","1994","동산로 115","-","중개거래","경남 창원시 성산구","24.11.26"
"14002","경상남도 창원시 성산구 상남동","44-1","0044","0001","대동","115.5150","202408","23","46,500","-","5","개인","개인","1994","동산로 115","20241016","중개거래","경남 창원시 성산구","-"
"14003","경상남도 창원시 성산구 상남동","63","0063","0000","대우","58.7700","202408","23","38,000","5","3","개인","개인","1985","상남로 48","-","중개거래","경남 창원시 성산구","24.09.24"
"14004","경상남도 창원시 성산구 상남동","45-1","0045","0001","성원","84.9100","202408","23","37,300","314","13","개인","개인","1994","원이대로 774","-","중개거래","경남 창원시 성산구","24.10.30"
"14005","경상남도 사천시 정동면 고읍리","570-1","0570","0001","사천한보3차","59.9400","202408","23","11,000","101","10","개인","개인","1998","진삼로 1386","-","직거래","-","24.08.23"
"14006","경상남도 김해시 삼문동","1267","1267","0000","장유덕산아내에코캐슬","84.9213","202408","23","26,600","107동","6","개인","개인","2018","대청로 237","-","중개거래","경남 김해시","24.11.01"
"14007","강원특별자치도 강릉시 포남동","1065","1065","0000","포남1주공","42.5400","202408","23","8,400","15","3","개인","개인","1981","보래미상길 65","-","중개거래","강원 강릉시","24.09.19"
"14008","강원특별자치도 춘천시 우두동","1068-1","1068","0001","동부","84.9610","202408","23","20,000","101","15","개인","개인","1994","충열로 32","-","중개거래","강원 춘천시","24.09.30"
"14009","강원특별자치도 춘천시 우두동","1080","1080","0000","롯데인벤스","122.1300","202408","23","35,700","103","12","개인","개인","2006","충열로 29","-","중개거래","강원 춘천시","24.10.24"
"14010","경상북도 영천시 망정동","177-1","0177","0001","청호","59.4000","202408","23","5,350","102","5","개인","개인","1994","망정2길 7-9","-","중개거래","경북 영천시","24.08.28"
